user,review,rating
mei susanti,"Bagus semuanya karena pernah kesana juga dan ada wahana yang baru sih. Sekarang lebih luas lahan parkirnya. Tetapi kenapa para pekerja disana ketat banget buat jaga tiap stan wahana dan keramahannya agak kurang, jadi agak tidak nyaman sebenarnya. Tetapi bagus deh tempatnya emang. Permainannya menantang joss dah...",2
Desy Miranti,Tempat belajar anak2 dan sekalian tempat bermain. Harus ke sini klo udah di malang. Tempatx besar dan pasti asikk untuk anak2 mengenal indonesia. 😍😍😍😎😎😎 …,5
Rijal,"Salah satu destinasi wisata yg sangat bagus di kota batu malang. Cocok untuk semuah umur, dan bagus untuk foto"" bisa menambah pengetahuan juga di sini.",5
Issor Onitnelav,"Bawa anak 5-10 tahun agar lebih berhati-hati disini. Perhatikan keselamatan putra putri anda sebelum menaiki wahana.
Wahananya banyak yang uzur dan sepertinya wahana banyak yang gak layak …",3
Come,"kalo udah masuk dalam wahana main, susah mau cari jalan keluar. tempat yg cocok untuk mengisi hari liburan.",4
Rangga Branco,"Wisata keluarga dan juga bisa untuk bersama teman kantor/kolega .
Tiket recomended pas weekend/peak season cuma 100 ribuan",5
Febrita Fadila,Sll seru di jatim park 1 anak2 bs sekalian belajar ttg organ tubuh dan budaya indonesia,5
Khoirul Setiawan,"Tempatnya luas, banyak wahana dan tempat yang bisa di kunjungi. cocok untuk study Tour / Belajar sambil rekreasi",5
nungky g,"Tempat rekreasi yg sangat luas di Malang, banyak wahana permainan buat anak dan dewasa.",5
RYAN Demerino,Efek pandemi bikin perawatan di tiap wahanya jadi terbengkalai dan semoga lekas membaik di tahun ini,4
Reni oktavia,Wisata edukasi yg lengkap buat anak2. Juga banyak wahana2 yg memicu adrenalin kita 😎😎 bisa seru2an bareng temen. …,5
erma arsyandi,Recommended utk liburan keluarga... bisa belajar sekaligus berlibur dan bermain. Anak2 pasti suka...,5
Marathalataa,"Bagus, byk tambahan wahana, makanan jg murah2.",5
Dan. Senapan 30 Brewirajaya,"senang jalan2 di sini.. lengkap ada permainan, kolam renang, edukasi, belanja souvenir.. cuman sayang beberapa wahana sedang dalam perbaikan dan beberapa spot perlu dibersihkan dan dirawat",5
Galih Candra,Jatim Park 1 atau Jawa Timur Park 1 adalah salah satu taman wisata rekreasi andalan kota Batu yang sukses menggaet wisatawan kota maupun luar kota letaknya juga tidak jauh dari Jatim Park 2. Jatim Park ini berkonsep wahana rekreasi yang …,5
Epyla Jahla,"Jawa Timur Park 1 merupakan destinasi wisata yang wajib dikunjungi kalau kalian ada di Jawa Timur. Taman rekreasi yang menyediakan berbagai wahana untuk mengacu adrenalin kita sambil belajar tentang budaya, sains, dan teknologi yang ada. …",5
Aning,"salahsatu whislist tempat yg ingin dikunjungi wkwkw
seruu sii bangett siii
10/10",5
Lutfiah Khasanah,"Seru banget waktu naik wahana coaster. Bisa teriak sepuasnya wkwkwk
Pas naik wahana yg muter2 itu bener2 bikin pusing 😂 tp seru sih... …",5
Puri Indah,"Bagus sekali, wahana lengkap, tempatnya sangat luas sampai membuat kaki capek kalau muter2, seru bangetttt",5
Adi Wijayanto MSF,"Tempat rekreasi keluarga yang sungguh lengkap: edukatif, entertaining, memacu adrenalin, makanan murah meriah,",5
Sarah Lubis,"Lovee itt !!!
Bner² suka sama jatim park 1..
Toilet banyak dan bersih. Musholla juga banyak.. …",5
Atikah Rahmah,"bisa dibilang ‘Dufan’nya Malangan lahya wkwk, ya koleksi wahananya lumayan lengkap mulai dari buat anak-anak sampai buat yang dewasa dan kolamr renang, fasilitas seperti restoran toilet dan masjid juga tersedia, lebih enak beli tiketnya di Traveloka yg easyacses jadi beli tiketnya tak perlu antri",4
aandra dzeko,"Wisata ga jelas, g semua jalan ada acces khusus kursi roda atau stroller, jadi harus siap stamina angkat manual
Lucu pintu keluar gaada jaga, sedang bawa stroller sudah keluar
Parah",1
Yulia Fithri,Everlastingnya jatimpark.. soalan yg pertama hadir tp sampe skr msh tetep recommended karena smua wahana msh oke,5
Sholekha Anggi,"Bener"" tempat liburan keluarga yg paling recommended bs buat ank"" bersenang""",5
ariefuddin sigit,"Saran buat yg pertama kali mau ke JP1 lgsg ke wahana JP1 saja, jangan ke museum tubuh dulu karena nggak terlalu menarik, byk alat peraga yg rusak.. ntar capek duluan. Wahana JP1 sangat luas n banyak biar energi nya nggak habis terkuras di museum tubuh yg kurang menarik.",3
Verocha Lia,"Beberapa kali ke sini..
cuma baru kasih Review..
Tempatnya selalu menyenangkan.. wahananya banyak.. …",4
Sir Lock,"Jatim park 1 sudah tidak layak lagi sebagai tempat wahana, kemarin terdapat kejadian seorang anak kecelakaan di wahana 360 akibat kelalaian seorang petugas.",1
Iswari Dendandin,"Tempat wisata yang bagus untuk bermain dan belajar
Suasana yg nyaman
Wahana bermain gratis …",4
Ayudya Fadilla,mengenalkan budaya dan banyak wahana permainan tp sayangnya banyak yg tutup pas kesana,5
Mohammad Kemal,"Weekday visit, tiket seharga 99rb untuk museum tubuh & JP1.

Parkir R4 10rb. …",5
HERMAWAN Best,Tempat liburan keluarga  yg  indah sejuk banyak wahana bermainnya serta  wahana  edukasi budaya budaya Nusantara  di seluruh indonesia,5
Holly Rifky,Tempat berlibur bersama keluarga dengan banyak wahana yang menarik untuk dnikmati..,5
Riska Puspita,"Ada ilmu pengetahuan nya,dan Banyak wahana yang memacu adrenalin,keren sih heheu.. ❤️",5
Taufiq -,"untuk bs menikmati semua wahana di sini, lebik baik datang pagi hari, jadi bisa puas.",4
Febrianto Satriananda,"Cocok untuk anak - anak dan remaja, banyak permainan dan juga ada kolam renang..
Usahakan masuk dari pagi biar lebih puas mainnya. Waktu hujan permainan outdoor tidak beroperasi.",5
aqlia ismi asqiah,"Tempat wisata edukasi yang cocok untuk semua umur, menurut saya lebih baik datang kesini di saat weekday karena bisa lebih murah di bandingkan datang saat weekend :)",5
Heri Eko Prasetio (Herii),"Banyak edukasi dan wahana yg seru bgt, sampe temen aku pingsan pas naik wahana 😭🤣 …",5
Tommy Ngantung,Tempatnya ok,5
adelita,"Seru banget disini, wahana wahana yang banyak dimainkan. Bisa banget buat edukasi buat anak anak gituu..",5
Ozak Sii enzii,"Tempat bersantai sekaligus edukasi buat anak""",5
Nabila Kurnia Asdi,Wisata edukasi 👍 selain liburan aja kita juga mendapat ilmu ilmu yang bermanfaat 🙏 …,5
Rad (Daru),"Tempat rekreasi plus edukasi areanya luas
Sangat cocok untuk liburan anak sekolah
Juga bisa bawa rombongan",4
Dwi agustina,"Salah satu tempat wisata keluarga yg sangat bagus.  Sudah 2x sy kemari tp tidak bosan
Letaknya yg ada di tengah kota batu memudahkan kita untuk mengaksea nya …",5
Aisyah Firdauz,"Tempat edukasi dan hiburan yang sangat menyenangkan. Namun TIDAK RAMAH UNTUK ANAK-ANAK dan perokok pasif. Banyak dijumpai pengunjung yang MEROKOK di area edukasi dan permainan. Sehingga asap rokoknya, SANGAT MENGGANGGU KENYAMANAN pengunjung …",2
Yoga Play,Tiket masuk IDR 100k (dapat potongan klo pakai kartu BNI jd IDR 80k coba tanya bagian tiketnya ya) uda bisa naik wahana apapun. …,5
NMCP Official (Mas ghundul),Sêru banyak wahana juga ada tempat edukasi,5
Made Yudistira,Salah satu tempat yg pas untuk dikunjungi seluruh keluarga karena banyak materi edukasinya juga salah satu tempat dengan wahana rollercoaster yg beraneka dan seru,5
Orenji Orange,"Banyak wahana yg seru untuk dimainkan. Dengan biaya yg cukup terjangkau, dapat menyajikan berbagai pengalaman baru bagi pengunjung di jatim park 1. …",5
Dwi Moertopo,"Sekarang tambah sempit... tahun 2018 pertama ke sana, masih luas dan bisa enjoy (banyak tempat berteduh) sekarang banyak mainan, pohonnya kurang.. jadi kelihatan gersang....",4
Angga Afrillian Saputra,"Mantap sih sampe binggung habisnya kapan wkwkwk, rame rame ga nyesel dah kalo kesini",5
Sofiyan Hadi wibowo,"Mengenal sejarah dr masa ke masa, pahlawan, adat, suku, budaya dan wahana yg lengkap dan tempat yg nyaman",5
Dita Shinta,Tempat yang cocok untuk anak-anak dan keluarga. Banyak ilmu yang bisa di dapat disini dan banyak permainan yang bisa dimainkan juga. Buka nya dari jam 08.30-16.30. Dari pagi sampe sore bisa banget main disini karena wahananya Mayan banyak. …,5
Nina Path (ninpath),"Awal masuk nya ada banyak sekali edukasi buat anak2, banyak sekolah2 yg ngadain study tour kesini, jadi walaupun weekdays disini rame banget. Ada waterpark nya juga. …",5
okta sulfitri yeni,"Tempatnya luas, gak bisa sebentar kalau keliling. Harus sediain waktu satu hari
Mantap buat liburan, semuanya ada",5
Syauban Anas,"Tempat rekreasi dan wisata keluarga di pusat kota wisata batu.

Sebenarnya dari wahana dan penataan tidak sebagus jawa timur park 2 dan 3 namun …",5
Aris Setiawan,"Tempat yang pas untuk belajar sambil bermain, wahana yang cukup lengkap untuk semua mata pelajaran.",5
Lucky Timothy,Tempat rekreasi di Kota wisata Batu dengan konsep hiburan dan edukasi. Cocok bagi keluarga yang ingin berlibur bersama dan cocok juga ùntuk rombongan karena Jatim park I memiliki tempat yang luas dan memiliki banyak wahana yang sangat menarik. 🙂 …,4
Sharah Melinda,Tempat wisata yang sangat luas dan terdapat berbagai macam wahana.,4
Ading Fardhiansyah,"Wahana pertama dari Jatim Park Group, awal yang membuat destinasi wisata di batu makin ramai",4
Gak bek (Gakbek),"Sekarang agak sepi
jadi lebih nyaman
lebih bersih pula …",5
ini AK Channel,"Mengunjungi wisata Jatim Park group memang menjadi pilihan utama jika berkunjung ke Batu, kebetulan diantara sekian JTM yang lain kebetulan JTP 1 yang belum saya kunjungi. …",4
Yuanita Safitri Heryati,Wisata edukasi yg bagus. Bnyak pengetahuan. Wahana permainannya jg banyak. Yang mau berenang jg bisa.,4
Asal tahu aja,Jawa timur park 1 merupakan taman bermain rekreasi keluarga yang menawarkan berbagai wahana dari yang eduktif sampai menantang.,5
yulia yusuf,"Jatim Park 1 semakin berbenah, di beberapa stand terlihat baru direnovasi dan terlihat kekinian. Termasuk food court dan toilet2 yang terlihat bersih dan mudah ditemukan.",4
ANGGARA PHSP,"Wahana untuk anak dan keluarga sudah lumayan lengkap...dr ilmu pengetahuan, seni budaya dan permainan lengkap dengan harga yang murah dan terjangkau",5
Agung Triadi,Tempat wisata dan edukasi yang seru menarik dan pasti berkesan bagi semua pengunjung. Telah banyak pembenahan yang sangat memuaskan pengunjung,5
Dorry Hendarto,"Memuaskan untuk rekreasi keluarga, food court perlu ditingkatakan soal kualitas makanan",4
Ajeng Ayresta Sakti,"Tempat wisata yang penuh dengan edukasi, banyak wahana yang siap menantang adrenalin mu",4
Dr 123,"Terima kasih jatim park 1. 450 orang lgsg masuk. Joss.
Dari smk Pawiyatan Surabaya.",5
Elva Puarada,"Bagus, banyak wahana yg bisa dinaiki, harus seharian full biar puas",5
siti muna,"Tempat rekreasi yang komplit, dari wahana, tempat edukasi, kolam renangpun ada. Seharian di sini tu gak cukup untuk mencoba semua wahananya, karena begitu banyaknya",4
Sandy Wibowo,Bersih sih tapi konyol aja udah bayar parkir mobil Rp 10rb tapi masih ditarik parkir mobil di dalam. Terus fungsi Rp 10rb itu apa???,3
Miqdad Faqodz,Temoat wisata permainan dan edukasi anak maupun remaja dewasa segala umur yg lengkap dan lumayan terjangkau apabila hari biasa non libur harga hanya 70 rb apabila hari libur atau weekend 120 rb tiket terusan dan ada yg tidak seperti flyng fox gokart dikenakan biaya lagi banyak fasilitas lengkap seperti tmpt ibadah toilet food court,4
Eva Fatmala,"Banyak wahananya...
Dr wahana anak anak sampai dewasa",4
demitri kadhaffi,Luar biasa..indah keren..sangt mendiidik serta nyman buat kelga dengan harga tiket terjangkau..benar2 lindah dan menarik,4
Asti Prastika,"Taman bermain yang lengkap, mulai dari edukasi, kebudayaan, sampai wahana ekstrimnya. Tempatnya nyaman, harga makanan di dalam taman bermain terjangkau. Cocok untuk anak2 sampai dewasa. Usahakan datang ketika jam buka, supaya puas menjelajah semua wahana yang ditawarkan",5
Mashita Fajri,"Ini salah satu tempat wisata yang emang paling seru buat jalan bareng temen atau ayang wkwk. Paket komplit, mau yang edukasi ada (sejarah dan science), mau happy2 juga ada karena wahana nya banyak dan ada juga kolam renang buat anak kicik …",5
NING MAS DWI ANDINI,"tempat yang unik, cocok untuk belajar dan bermain, mengenal sejarah dan lainnya ada semua deh..",5
Edi Junaedi,"Tempat rekreasi yang cocok untuk keluarga dan rombongan.
Luas, aman, nyaman, banyak pengetahuan, menyenangkan.",5
Kiki Irianto,Tempat enak buat ajak anak2 jalan2 bersama. Banyak wahana bermain untuk anak kecil dan juga ada wahana belajar,4
annisa rahmi widiarti,"Gak boleh bawa snack apapun, aturan kok gak mengikuti perkembangan toh orang2 juga gak mungkin gak njajan.. di taman safari orang mau bawa bekal sekarung juga tetep njajan dan rame banyak pengunjung",1
Nur L,Kesana 2 minggu yang lalu agak sepi dibanding dulu. Efek covid juga sih. Tapi ya untuk biaya itu menurutku sebanding sama fasilitasnya. Cuman masih kurang banyak aja wahana permainan nya. Kalau untuk bagian edukasi udah lumayan sih. Saran …,5
Gina Drismayasari,Seru banget tempatnya. Gede banget. Jd konsepnya pinter nih. Awal kita masuk disuguhkan dengan belajar sejarah indonesia dan segala suku budaya yang ada dalam bentuk manekin2. Jadi kita bisa foto2 juga. Nah jalannya lumayan jauh nih menuju …,5
dewi safitri,"Disana kita akan menemui banyak sekali wahana permainan yg asyik dan seru, kita disana juga bisa belajar dan menginspirasi tempat itu 😘💞 …",5
Arlindo Bimantara,"Tempat nya penuh edukasi dan sangat indah,cocok di jadikan tempat wisata",5
erfans ashadi,"Recommended...puas pokok e. Mulai buka sampe ttup msh banyak wahana yg belum terjamah, hhe...",5
Kadek Ayu,"wahana menarik, tp sepertinya kurang perawatan jadi terlihat usang.",3
Mayvita Innani Taqwa,"Pelayanan nya baik, prokes nya cukup baik.Tersedia tempat cuci tangan setiap area.Terdapat pengetahuan ttg sejarah adat, ilmu pengetahuan dsbnya. Cocok untuk liburan bareng keluarga, pasangan maupun sendiri. Paling senang wahana kursi putar.",4
Fafa,"tempat yg sangat luas, cocok untuk anak kecil dan dewasa",5
tri Malang12,"jatim park adalah tempat main yg sama macam Disneyland, yookkkk buruan kunjungi wisata jawa timur Indonesia.",5
Adi Wiseno,"Lumayan untuk objek hiburan keluarga, termasuk sarana edukasi budaya dan ilmu pengetahuan... Sayangnya tidak ada pembatasan tempat merokok bagi pengunjung dan pengelola.. Seolah-olah semua tempat adalah area merokok/smoking area... dan sangat mengganggu yang bukan perokok",3
Darto Sudarto,"Sangat memuaskan..
Saran jalur untuk trolley bayi dan kursi roda belum full jadi kadang harus ngangkat stroller bayi...",5
Ferifa Khidin,Tempat kesukaan istri dari jaman kuliah sampai kita nikah.. wahananya seru seru.. yang paling favorit ini rumah hantu sama roller coaster 🤣🤣.. pernah kita di roller coaster saking kagetnya pas turun kayak mabuk pusing2 wkwk …,5
Ayu chandra,"Bagus buat edukasi anak2 dan rekreasi keluarga,top deh",5
Angie Vitaria,Aa seneng banget kesini . Wahananya nantang adrenalin bangett haha bikin nagih teruss pingin main lagi . Mantapp gaes . wahh yg belum nyoba cepet kesini deh ... Bagongnya Jan lupa ya gaes,5
Addin Young,Tempat bermain sekaligus belajar. Recomended buat destinasi liburan keluarga,5
AdventureDF,"banyak wahananya ditambah lagi ada museum sejarah indonesia, suku-suku di indonesia, banyak hal yang bisa dipelajari dan menambah wawasan, cocok untuk rekreasi keluarga dan studytour sekolah",5
Ilham Guntara,"Tempat yang sangat mantap untuk berlibur karena tersedia berbagai wahana, coba dulu lah",5
Novi Roosvita Iasha,Salah satu rekomendasi buat wisata sekaligus edukasi. Kalau kesini disaranin agak pagian yah biar bisa nyoba semua wahananya 😊 …,5
Sigit Setiawan,"Tempat rekreasi keluarga yang menyenangkan, fasilitas lengkap mulai parkiran, mushola, tempat makan
Toilet bersih dan nyaman, cocok untuk liburan anak2 maupun remaja …",5
Marwati Marimar,Banyak wahana bermain dan spot foto'nya keren...,5
Anang Boedhi,"Terakhir saya ke Jatim Park 1 adalah saat saya masih SMP, tepatnya taun 2005... Dan dikesempatan kedua ini, semua yg saya lihat hampir semua telah berubah...menjadi lebih besar, wahana permainan semakin banyak lagi. Satu yang favorit buat saya adalah wahana Tornado, teman2 harus coba dan rasakan sensasinya....",5
Tsabiqul Fikri,Masih tetap seru walau pun sepertinya ada beberapa wahana yang sudah tidak ada. Sayangnya saat berkunjung beberapa wahana juga sedang maintenance,5
Ridhut Jhanie,"Salah satu Tempat  wisata  yang jdi andalan klu pergi kmalang..cocok  wisata  untuk keluarga,,",4
Taufan Yudhistira,Wahhhh... Seru berlibur di sini. Luas banget. Banyak wahana. Seruuuu....,5
Hania,Terakhir ke sini udah lama banget. Banyak yang baru dan banyak juga yang masih tetap sama. ❤️❤️,5
Rizka Rahma,"Jawa timur park 1 a.k.a Jatim park 1

Waaaaa kalo ini sih aku seneng banget kesini berapa kalipun pasti mau akutuh. …",5
PUTRI ANGGRAENI,"Luar biasa....ga cukup waktu sehari untuk naik semua wahana..semuanya seru dan menantang
htm pas weekend(25 des 2019) 120k",5
Irma Rusmulyanah,Wisata edukasi banget ini sih sekaligus banyak wahana permainannya...harga tiket terjangkau 120k,5
Erika Safira,Banyak wahana dan bisa belajar budaya Indonesia jg hal menarik lainnya.,5
rio setiawan,"masih mengenang masa kecil ke tempat ini.
saat ini tidak terlalu padat seeprti dulu, tempat parkir masih luas, beberapa permainan baru sudah disediakan.cocok sekali untuk anak"". …",5
Gusti Ayu,Cocok untuk liburan dan hiburan keluarga sekalian olah raga jalan sehat 😁 …,4
Ferdinan Christian,"Tempat bersih wahana seru, mohon di tambah jumlah wahananya lebih banyak lagi, zoo oke lengkap cocok untuk rekreasi bersama keluarga",5
irfan khoiri,Tempat rekreasi edukasi yang lengkap.ada sains.budaya.inovasi.adat istiadat.ada wahana playground anak anak dan dewasa.,5
Achmad Bima Arya (Achmad),Tempat yang bagus untuk menambah pengetahuan umum dan tentu koleksi wahana yang beragam dan menantang . Yang suka coaster silahkan merapat,5
hanip ridho,harus sepaket sama museum tubuh dan harus muter muter museum dulu di awal. hilang waktu dan tenaga karena memang tidak minat masuk museum.,3
Umi Masfufah,"Awal masuk disajikan edukasi
Lalu ada pengetahuan sama testinya juga
Banyak permainan menantang …",5
Citrawati Puji Lestari,"Menyenangkan,,,,, permainan banyak dan variatif
Sayangnya jalannya muter jauh,,,,
Jadinya capek sampai arena permainan udah capek...
Kalau bisa ada jalan pintas buat langsung ke tempat main😁😁 …",5
Muhammad Nuryansyah,"So Good, sangat sangat bagus banget, dan tempatnya itu rapi dan bersih. Didalam nya juga banyak permainan anak anak, stand stand makanan, pernak pernik dari Jatim Park 1 nya sendiri, dan makanan yang disajikan juga adorable banget. 👍 …",5
Dwi Adinda,"Pas kesana tidak terlalu ramai, wahana buka smua, harga tiket seperti biasanya.",5
kamse upay,"Kalau ada tanpa bintang pasti kasih tanpa bintang.. Bilang buka jam 08.30, sampai jam 1 permainan banyak yg operatornya gak ada, permainan lain masih pemanasan ngantri sampai panjang.. Tempat wisata paling lama dan populer tapi tidak profesional.. Super kecewa!!",1
Nisa Ariska,Bagus keren..seru pokoknya..tapi untuk alat permainan agak kusam..mungkin udah lama juga ya..,5
ALFIYAN EKO AZHARI,Cocok djadikan wisata keluarga n mnambah pengentahuan bagi anak2.....,5
Dita Sarimurti Putri,"Tiket bundling dengan Bagong museum tubuh. Capek harus muter-muter museum,lalu keluar dari museum tidak ada jalan pintas menuju arena bermain. Satu jam jalan, kaki sudah pegel, untung anak-anak tetap hepi. Tapi kayanya cukup sekali ini aja berkunjung kesini hehe",3
Ar Tono,"Tempatnya enak buat belajar anak kecil tentang sejarah,wahana nya banyak,oleh"",kuliner siip",5
Nicholas Hadi S,Good place museum tubuh mengedukasi sama wahananya keren keren,5
Rizqy ayu Arofiani,"Worth it banget kalo mau kesana. Pas banget suasana nya nggak ujan, nggak panas. Rencana sebelum pandemi, baru kesampaian sekarang dan nggak nyesel..",5
Rifyan Aditya,"Tempat yang sangat menyenangkan untuk berlibur sekaligus belajar. Karena selain untuk wahana hiburan, terdapat pula wahana untuk edukasi",4
Delta Setiyarini,Kalau dah gede jangan kesini. Ini tempat yang cocok buat anak anak sd,4
Deni Harianto,"Cocok untuk berwisata sekaligus belajar, banyak wahana dan permainan edukatif.",5
Muhammad Nauval,Berbagai wahana seru dan edukatif dapat dinikmati disini serta tempat yang tepat untuk menghabiskan waktu libur bersama keluarga teman maupun yang lainnya,5
Lufena Fitra Krisma,Tempat wisata + rekreasi yang menyenangkan cocok untuk refreshing kita dapat belajar juga,5
Gisela Putri,"Tempat liburan yang seru dengan berbagai wahana yang menarik. Tentunya harus ke sana dengan orang-orang yang suka kebersamaan dan sefrekuensi. Long queue as always. But, it’s ok.",5
Dwi Jayanti,"Tempat bermain dan belajar yang sangat bagus, cocok buat segala umur, tempat luas dan edukatif juga. Pelayanan ramah dan cepat, udah banyak tempat sampahnya juga, toilet dimana-mana, akses buat kursi roda juga ada.",5
Sri Kartini,Berkunjung lg setelah 5 th...byk yg berubah tambah keren permainannya tdk perlu ke Dufan,4
Desnata Pozya,"Bagus, tp sayang banyak wahana yg sedang perbaikan. Tp good lah.",3
Bernadetta Anna,"Nginap deket sini jd pagi2 banget sblm buka dan numpang main skuter otoped dan sepedaan bentar. Awalnya berencana mau beli tiket klo dah buka, tp pas main d halaman, dah meraung raung tuh suara binatang (robot ya). Bocil jd takut, batal deh main ke dalam",5
Rini Anggriani,Rekomendasi untuk anak SD ke atas. Untuk balita belum bisa menaiki beberapa wahana karena tidak boleh di dampingi orang tua,5
Khusnul Hasana,Sangat bagus... Cocok untuk liburan keluarga.. Lengkap fasilitasnya wahanhya juga banyak,5
Nevada Santoso,Tempat rekreasi bareng keluarga dan temen yg rekomen bgt sih ini mah. Tiket masuknya murah karena sudah include semua wahana. Good,5
Sasha Meydi,"Tempatnya bagus dan terawat. Tpi utk prokesnya perlu ditingkatkan lagi karena hanya beberapa permainan saja yang di semprot disinfektan, dan untuk antri permainannya juga ga di jarak dan di awasin. Tpi overall utk tempatnya bagus banget, semua permainannya sangat terawat. Utk harga makanannya juga ga terlalu mahal. Nice to try!",5
Erlyn Ardiyah,"Wahananya banyak dan seru-seru, ada banyak tempat juga yg dapat menambag ilmu pengetahuan dan wawasan.",5
Fauziah Safitri,Tempat rekreasi yg selalu jadi pilihan buat keluarga..,5
Putri Anggraeni,Nyesel banget sih waktu kesini gk bisa nyobain wahana yg ekstrim2 .. tapi over all bagus banget lokasinya,5
Lia Siti Fatimah Azzaroh,Tempat wisata yang sangat seru karena kalau kalian suka wahana yang menantang di sini tempatnya dan juga ada kolam renang juga,5
Anisa Mp,seru bngt tempatnya selain itu kita bisa mencetak baju jg jadi seru bangett,5
Dapur kecil,Tiket pas liburan 120rb incl museum angkut. Recommended banget. Cocok dari pagi sampe tutup. Puas,5
Sofi Tirtasari,punya pengalaman menyenangkan sama temen-temen di sini pas kunjungan industri SMK era,5
fitria fitria,Tempat rekreasi terbaiq sepanjang masa sejak saya masih duduk di bangku sekolah dasar. Tapi saya baru sering kesana mulai smp kelas 3. Wahananya buanyakkkk buangettttt dan asyik seru abis pokoknya. Tiketnya pun worth it banget dengan wahana …,5
Hidayatun Nikmah,Banyak sekali edukasi yang kita bisa pelajari disana..,5
teresa wiranata,Rame lbh rame dr Jatim Park 3. Waiting time utk rides 30mnt+ . Mknan standard.. plg laku sih pop mie 😄 ada 2 pools td pas lwtin. Setiap hari hujan di Batu siapin jas hujan or payung. Rides nya di stop pas hujan. Utk sampai ke ridesnya dr …,4
S. Riyandi,"Mantap, banyak banget wahananya, semuanya seru apalagi 360 sama tornado..
Mantap banget lah..
Asikk... …",5
Sewa mobil surabaya Come java,"Tempatnya bagus banyak wahana permainan walaupun sudah lama tapi masih sangat bagus untuk dikunjungi , selamat mencoba menikmati keindahan jatim park 1",5
moch_ Al_Farisy,"Josss Recomended buat jalan"" sama keluarga/ayank di sana ....
🕺🔥 …",5
Depo Mebel Wlingi Twin Victory,Di hari biasa sepi pengunjung… serasa milik pribadi bos ku… disarankan datang di hari biasa,5
Herdiana ekasari,"Temoat bermain anak terbaik, hrga 100rubuan. Wahana bermacam macam, boleh naik berkali kali. Anak anak puas sekali, waktu sehari kayaknya kurang untuk naik semua wahana. Tutup jam 5 😁 …",5
Mutiara Fatiha,"Ngga di ragukan lagi lah ya, salah satu tempat wisata yang menyediakan wahana wahana menarik di Malang yang paling seru. Weekday nya 85k aja dan untuk weekend harga tiket nya 100k, cmiiw. Tapi kalo lagi musim hujan gini harus super hati-hati yaa",5
Sevtia Eka,Wahana nya berfungsi dengan baik. Gamenya juga seru. Tiket weekday 85rb. Saran kesana cek cuaca dulu biar ga krna hujan,5
Love Lee,Tempat wisata yang bagus dengan banyak wahana yang menarik. Jatim Park I bersebelahan dengan Museum Tubuh. Harga tiket masuk lebih murah pada weekday daripada weekend ataupun liburan sekolah.,5
LADY AMELIA,"Sayang bgt tornado lagi perbaikan dan ada beberapa yg perbaikan, lebih dr 5 lhooo 😭
Mana pas hujan sore nya …",5
Ayu Sarifatul Musyarofah,"Ke-4 kalinya ke Jatim park 1 seru banget + mengedukasi, banyak wahana gratis tersedia dengan tiket yang begitu worth it dan juga pastinya di beberapa tempat edukasi terdapat beberapa tour guide, tetapi akhir"" ini salah satu tour guide di …",4
Rohmatul Ummah,"Edukatif sekali, di area sekitar panorama kemerdekaan agak sulit buat yang bawa stroller karena full tangga 2x. Tp selalu tenang tiap kesini bawa bayi cz ada rumah ibu dan bayi yang ngebantu banget buat ruang istirahat baby dan kasih asi.",5
Ahmad Anwaruddin,"tempat wisata edukasi, banyak wahana permainan banyak, toilet banyak, tempat duduk lumayan banyak.",5
cindy amanda,Berasa mengenang masa studytour sekolah dan banyak tempat untuk edukasi,5
Emje,"Tetap menjadi tempat wisata terfavorite!! Wahananya banyak, harganya juga relatif murah. Semakin hari semakin banyak wahananya!!",5
n iyem khoiri,"Tour bus'y biasa aja.,
Rumah hantu gak serem sama sekali.,
3D Ghost Haunter gak suka pas lewat jalan cermin2nya., …",4
Tri Adiriono,"Tempat liburan keluarga yg sangat menyenangkan di kota Batu Malang, dg berbagai wahana permainan dan juga edukasi bagi anak2.",5
nurul MASYAMAH,Banyak permainannya lebih seru sekarang buat anak2 juga banyak,5
Abdul Harits,"tolong untuk tim jatimpark 1 agar memberi informasi di Instagram kalau sedang ada wahana yang maintenance atau akan ada wahana baru,saya 2 kali kesana belum bisa nyoba wahana flying tornado padahal pengen banget trus juga mesti ada wahana …",4
Khoirotun Nissak,"Seru bangeet cuuy menurutku 100 murah ya guys itu udah wahana, culture, sama science",5
Fans Tails,Pak satpamnya subgguh baik dan sigap dan staf staffnya sangat ramah namun yang bikin kesel adalah orang yang jaga kolam renang dia tidak bolehin aku menaiki pelusutan,4
Gunawan Aje,"tempatnya enak buat santai,sama keluarga sekedar masukan,kasih mushola diluar dong.....",4
Teguh Imam,Wahana budaya menambah bangga atas NKRI. Wahana science menambah wawasan ilmu pengetahuan yg jarang diajarkan di bangku sekolah... wahana permainan sebagai sarana refreshing dan mecoba adrenalin kita... tidak rugi kalau kita mengunjungi Jatim Park 1 pokoknya Recomended... dijamin,5
Asfahani Hani,"Menarik buat liburan keluarga, cuman wahananya byk yg extrem",4
Safira Rakhmawati,"Pelayanan pintu masuk baik, petugas ramah & care..",5
erienda annisatuzzahra,"Wahananya asiikk banget bikin sport jantung..., Selain itu jg tempatnya nyaman & hawanya sejuukkk",5
Dieah Rara,Sangat bagus untuk pembelajaran bisa sekaligus bermain,4
Elisa Syakira,wisata sekaligus edukasi .tempat bersih terawat dan sangat luas,5
