"annotation_id","annotator","created_at","id","lead_time","rating","review","sentiment","updated_at","user"
272,"1","2025-11-08T12:17:04.692329Z",271,2.417,4,"Tempat wisata yang bagus untuk bermain dan belajar
Suasana yg nyaman
Wahana bermain gratis …","Positive","2025-11-08T12:17:04.692329Z","Iswari Dendandin"
273,"1","2025-11-08T12:17:08.664676Z",272,3.423,1,"Gak boleh bawa snack apapun, aturan kok gak mengikuti perkembangan toh orang2 juga gak mungkin gak njajan.. di taman safari orang mau bawa bekal sekarung juga tetep njajan dan rame banyak pengunjung","Negative","2025-11-08T12:17:08.664676Z","annisa rahmi widiarti"
274,"1","2025-11-08T12:17:14.164980Z",273,5.047,4,"Gak masuk kedalam .. dan ini penampakan lokasi bulan Desember 2021 ya utk.referensi saja","Neutral","2025-11-08T12:17:14.164980Z","Denny herlambang slamet"
275,"1","2025-11-08T12:17:17.414916Z",274,2.779,5,"Beberapa kali berkunjung kesini tapi anak- anak tidak pernah bosan","Positive","2025-11-08T12:17:17.414916Z","Susmiati Manis"
276,"1","2025-11-08T12:17:20.956597Z",275,3.111,5,"Tidak hanya untuk dewasa.

Anak² disediakan fasilitas belajar sekaligus prakteknya.. …","Positive","2025-11-08T12:17:20.956597Z","Tri Rahayu"
277,"1","2025-11-08T12:17:23.574757Z",276,2.165,5,"Menemani si bocil mencoba naik beberapa wahana yg memacu adrenalin, hasilnya pas main jantung rasanya mau copot, mungkin dah tua kali yaa... 🤣🤣🤣 #Tp tetep asyik aja siii... 😁👍 …","Positive","2025-11-08T12:17:23.574757Z","Rachman Hasan Wijaya (Acanjaya)"
278,"1","2025-11-08T12:17:27.387031Z",277,3.371,5,"Tiket weekend sudah 120 include all wahana, termasuk museum tubuh. Seharian di sini ga kerasa. Banyak wahana seru seru!","Positive","2025-11-08T12:17:27.387031Z","Audi DismariFanda"
279,"1","2025-11-08T12:17:32.081178Z",278,4.226,5,"Semua wahana masih bisa beroperasi dengan baik, banyak yg jual makanan juga","Positive","2025-11-08T12:17:32.081178Z","Ardia Pramesti R.C"
280,"1","2025-11-08T12:17:37.886653Z",279,5.377,5,"Cocok buat liburan keluarga dan liburan sama temen, di Jatim Park 1 ada pasar yang lumayan lengkap dan murah murah","Positive","2025-11-08T12:17:37.887091Z","nonnaa"
281,"1","2025-11-08T12:17:39.602319Z",280,1.278,4,"Tempat luas.
Cocok untuk wisata edukasi","Positive","2025-11-08T12:17:39.602391Z","Annissa Hidayah"
282,"1","2025-11-08T12:17:42.150394Z",281,2.118,5,"Bisa untuk belajar sejarah ² ,penemuan","Positive","2025-11-08T12:17:42.150394Z","08 .APRILITA NADIA PINGKAN"
283,"1","2025-11-08T12:17:46.461741Z",282,3.941,1,"Rata2 permainan min 85cm - max 135/140cm.
Trs klo mau naik wahana sama anak gak bisa,karna anak gak mau klo gak ditemani ortu naik..fiuhh 100rb melayang.. …","Negative","2025-11-08T12:17:46.461741Z","Firo Cute"
284,"1","2025-11-08T12:17:51.882342Z",283,4.937,5,"Tempat yang cocok bagi anak-anak untuk bermain air dengan aman. Dengan kedalaman yang sesuai dan perawatan yang baik, orang tua dapat merasa tenang sementara anak-anak merasakan kegembiraan berenang. Selain itu flying fox jg aman buat anak, …","Positive","2025-11-08T12:17:51.882342Z","Mulyadi"
285,"1","2025-11-08T12:17:59.636201Z",284,7.295,4,"Pak satpamnya subgguh baik dan sigap dan staf staffnya sangat ramah namun yang bikin kesel adalah orang yang jaga kolam renang dia tidak bolehin aku menaiki pelusutan","Neutral","2025-11-08T12:17:59.636201Z","Fans Tails"
286,"1","2025-11-08T12:18:02.475719Z",285,2.285,4,"Wahananya semakin banyak dan sangat menarik. Cocok untuk para pecinta adventure wahana extreme. Banyak disediakan fasilitas cuci tangan disetiap sudut. Mari piknik safety dan tetap mematuhi prokes.","Positive","2025-11-08T12:18:02.475719Z","Aris"
287,"1","2025-11-08T12:18:07.143494Z",286,4.072,5,"Tempat wisata ter the best sih ini. Banyak wahana yang seru-seru. Selain wahana permainan, kita juga bisa belajar tentang sejarah, pengetahuan, dll disini. Harga makanan & minuman terjangkau. Tempatnya nyaman dan bersih. Recommended banget buat yang mau liburan bareng temen atau keluarga karena cocok kalau rame-rame.","Positive","2025-11-08T12:18:07.143494Z","Silvi Rochmawati"
288,"1","2025-11-08T12:18:10.852162Z",287,3.219,5,"Cocok untuk anak - anak dan remaja, banyak permainan dan juga ada kolam renang..
Usahakan masuk dari pagi biar lebih puas mainnya. Waktu hujan permainan outdoor tidak beroperasi.","Positive","2025-11-08T12:18:10.852162Z","Febrianto Satriananda"
289,"1","2025-11-08T12:18:16.422296Z",288,5.074,5,"Jatim park 1 merupakan salah satu tempat wisata yang paling seru. Wisata ini cocok untuk semua kalangan dari anak-anak hingga dewasa. Banyak permainan seru di berbagai usia. Selain itu, fasilitas tersedia mulai dari toilet/kamar mandi, …","Positive","2025-11-08T12:18:16.422296Z","Aunillah mafaza"
290,"1","2025-11-08T12:18:24.712189Z",289,7.789,5,"Pas masuk pertama itu ngga langsung ke wahana, tapi ke tempat-tempat pembelajaran kayak seputar kebudayaan, sains, fisika. Paling suka sama science centernya, ada kayak model pembelajaran yang bisa langsung di praktekin sendiri. Wahananya …","Positive","2025-11-08T12:18:24.712189Z","Alll"
291,"1","2025-11-08T12:18:27.433732Z",290,2.265,5,"Bagus. Harga masuk 115 rb.
Panas. Wajib bawa kaca mata dan topi.
Mainan nya seperti yg ada di dufan.
Tpi lebih adem.","Positive","2025-11-08T12:18:27.433732Z","Umainah Abdat"
292,"1","2025-11-08T12:18:38.675971Z",291,10.716,5,"Selalu senang kalau berkunjung ke Jatim Park 1. Kalau bersama teman, puas bermain wahana dewasa. Namun ketika ajak anak tambah menyenangkan. Oh iya biar puas, kesana nya mulai stg 9 sampai jam 4 sore. Puas2in naik semua wahana. Tiket masuk jp1 plus museum tubuh 125rb perorang. Weekend ya. Sangat menarik untuk pembelajaran siswa smp-sma.","Positive","2025-11-08T12:18:38.675971Z","Mukhamad Arif"
293,"1","2025-11-08T12:18:45.032042Z",292,5.897,5,"Wow sekali disini anak anak menyukainya gak mau diajak pulang kemaren...semoga bisa kesana lagi suatu saat nanti","Positive","2025-11-08T12:18:45.032042Z","Hanif Andrian"
294,"1","2025-11-08T12:18:53.759307Z",293,7.945,5,"Tempat wisata yang satu ini memang cukup populer di kalangan wisatawan. Destinasi ini bisa jadi pilihan saat liburan bareng keluarga kalau berkunjung ke Malang. …","Positive","2025-11-08T12:18:53.759307Z","Maula Affandy"
295,"1","2025-11-08T12:18:56.947364Z",294,2.715,5,"Tempat wisata keluarga, banyak wahana edukasi, wahana bermain jg.
Area luas banget, saran saya pakai alas kaki yg nyaman ya 😄 …","Positive","2025-11-08T12:18:56.947364Z","UmmiRaisa Collection"
296,"1","2025-11-08T12:18:59.508636Z",295,2.003,4,"Selain wahana extreme, ada waterboom dan area belajar berbagai tema. Tema sejarah, budaya indonesia dll. Kuatin kakinya ya.","Positive","2025-11-08T12:18:59.508636Z","Dian Andriany"
297,"1","2025-11-08T12:19:02.441926Z",296,2.505,1,"Wisata ga jelas, g semua jalan ada acces khusus kursi roda atau stroller, jadi harus siap stamina angkat manual
Lucu pintu keluar gaada jaga, sedang bawa stroller sudah keluar
Parah","Negative","2025-11-08T12:19:02.441926Z","aandra dzeko"
298,"1","2025-11-08T12:19:05.050272Z",297,2.107,5,"Tempatnya nyaman,sejuk dan banyak wahana untuk anak2, toilet juga ada dimana jadi untuk yang bawa anak kecil, para orang tua tidak perlu kerepotan saat anaknya sedang ingin ke toilet. Kita juga dimanjakan dengam spot foto yang …","Positive","2025-11-08T12:19:05.050272Z","titik suryanti"
299,"1","2025-11-08T12:19:08.091999Z",298,2.562,5,"Pertama kali berkunjung ke Kota Batu. Sekalian main ke wahana Disneyland nya Jawa timur. …","Positive","2025-11-08T12:19:08.091999Z","Kadek Alamsta"
300,"1","2025-11-08T12:19:10.869392Z",299,2.288,5,"Tempat wisata di Batu Malang sangat bagus lengkap, cocok untuk rombongan maupun pribadi, tiket 120 ribu..
Wahananya lengkap...puas deh","Positive","2025-11-08T12:19:10.869392Z","Endang Susilowati"
301,"1","2025-11-08T12:19:25.918196Z",300,14.621,5,"Jatim Park 1 Mantap, tapi sayang jam 15:15 sudah mulai kabut dan Bressss hujan.... Hehehehe
Tapi mantap dan tingkatkan terus pelayanannya...","Positive","2025-11-08T12:19:25.918196Z","Fatah Mokhamad Sutopo"
302,"1","2025-11-08T12:19:28.995971Z",301,2.628,5,"Worth it banget kalo mau kesana. Pas banget suasana nya nggak ujan, nggak panas. Rencana sebelum pandemi, baru kesampaian sekarang dan nggak nyesel..","Positive","2025-11-08T12:19:28.995971Z","Rizqy ayu Arofiani"
303,"1","2025-11-08T12:19:31.868272Z",302,2.405,4,"Tempat penuh wahana buat bermain dan menambah pengetahuan (bagi yang baca)","Positive","2025-11-08T12:19:31.868272Z","Fredianto Nugroho"
304,"1","2025-11-08T12:19:35.375770Z",303,3.108,5,"Salah satu tempat one stop service untuk wisata bersama keluarga atau teman. Lokasinya di pusat kota Batu, dan disini ada permainan lengkap. …","Positive","2025-11-08T12:19:35.375770Z","Priscila Triviana Dewi"
305,"1","2025-11-08T12:19:37.531632Z",304,1.733,4,"Wisata edukasi skaligus hiburan, luas tempatnya dan ga kalah keren sama pesaing pesaing lainnya","Positive","2025-11-08T12:19:37.531632Z","Tharieq Adil Ramzi"
306,"1","2025-11-08T12:19:39.618607Z",305,1.612,4,"Seru sih, tapi dengan HTM 125k dan pas kesana ujan jadi gak bisa nyobain semua wahana karena banyak yang tutup. Tempatnya luas banget jadi kalo kesini pake alas kaki yang nyaman yaa, kayak sepatu gitu biar gak lecet kakinya.","Positive","2025-11-08T12:19:39.618607Z","Mariya Ulfa"
307,"1","2025-11-08T12:19:44.771168Z",306,4.728,3,"Bersih sih tapi konyol aja udah bayar parkir mobil Rp 10rb tapi masih ditarik parkir mobil di dalam. Terus fungsi Rp 10rb itu apa???","Negative","2025-11-08T12:19:44.771168Z","Sandy Wibowo"
308,"1","2025-11-08T12:19:48.464526Z",307,3.266,5,"Kalo dibandingin dufan emang kalah besar tapii.... ga kalah seru kok apalagi kalo disini bisa mainan semuanya apalagi kalo weekdays. Kalo dufan palingan 6-7 permainan. Buat harga cukup murah dan makanan disini juga murah. Lokasinya strategis.","Positive","2025-11-08T12:19:48.464526Z","wahyu susilojati"
309,"1","2025-11-08T12:19:52.521339Z",308,3.633,4,"Mau memompa adrenaline? Cobain semua wahana serunya😍 Wisata edukatif dgn berbagai wahana menarik. Jadi selain bersenang senang, kalian jg bisa belajar banyak hal. Klo ke JP1 jgn lupa sekalian mampir ke The Bagong Adventure Museum Tubuh, disini kalian bisa mengetahui banyak hal mengenai organ tubuh. Selamat berlibur🎡 …","Positive","2025-11-08T12:19:52.521339Z","Dark Chocolate"
310,"1","2025-11-08T12:19:55.729026Z",309,2.739,4,"Sangat mengedukasi tempat-tempat nya,permainannya seru-seru sampe bikin saya pusing,bersih,kamar mandi cukup bersih,sayangnya waktu kesana ada bbrp wahana yg sedang diperbaiki","Positive","2025-11-08T12:19:55.729026Z","Andari Rahmadhani"
311,"1","2025-11-08T12:19:58.784749Z",310,2.641,1,"Menyebalkan! Jajanan anak sy di sitah gk boleh dibawa masuk. Itu jajan kesukaan anak sy, & didalam tidak tersedia. Itu membuat dia sedih.","Negative","2025-11-08T12:19:58.784749Z","Khrisnafumi Tablo"
312,"1","2025-11-08T12:20:02.911453Z",311,3.66,5,"wahana bermain dan belajar terbesar di jawa timur.
---
saran kalau belum pernah mencoba wahana ekstrim ya jgn pilih wahana tersebut …","Positive","2025-11-08T12:20:02.911453Z","Nabila T"
313,"1","2025-11-08T12:20:06.461332Z",312,3.093,4,"Banyak wahana yg gak siap atau perbaikan.
kurang memuaskan sih,","Negative","2025-11-08T12:20:06.461332Z","Budi Krisnandi saputro"
314,"1","2025-11-08T12:20:12.873359Z",313,6.0,5,"Jawa Timur Park 1 (Jatim Park 1) merupakan salah satu destinasi wisata edukatif yang terkenal di Kota Batu Malang. Jatim Park 1 menawarkan replika kebudayaan tiap provinsi di Indonesia yang dapat, digunakan wisatawan untuk berfoto. Selain …","Neutral","2025-11-08T12:20:12.873359Z","Khairuunisa Nadhifa Zahra"
315,"1","2025-11-08T12:20:15.957338Z",314,2.658,5,"Tempat rekreasi sepanjang masa adalah jatimpark 1. Gak pernah ada bosannya. Tiket masuk kalau weekday 85rb, kalau weekend 100rb","Positive","2025-11-08T12:20:15.957338Z","Riska Widia"
316,"1","2025-11-08T12:20:18.735354Z",315,2.363,4,"Tempat sangat nyaman
Dengan tiket masuk 100 ribu di hari libur kita bisa menikmati wahana yang sangat beragam","Positive","2025-11-08T12:20:18.735354Z","Latif 23"
317,"1","2025-11-08T12:20:21.681248Z",316,2.552,5,"Salah satu wisata terbaik di kota batu. Pemandangan yang indah, suasana yang asri & nyaman. Ditambah wahana yang awesome sangat cocok untuk mengisi weekend dgn teman & kluarga.","Positive","2025-11-08T12:20:21.681248Z","Coco Eric"
318,"1","2025-11-08T12:20:24.291275Z",317,1.981,5,"Banyak wahana bermain dan spot foto'nya keren...","Positive","2025-11-08T12:20:24.291275Z","Marwati Marimar"
319,"1","2025-11-08T12:20:27.971363Z",318,3.245,4,"Tempat rekreasi favorit dari kecil,apalagi sekarang makin tertata rapi,bersih,toilet bnyak dan bersih,wahana makin bnyak,butuh waktu seharian dsini dan gak bikin bosan","Positive","2025-11-08T12:20:27.971363Z","Zai Yuo"
320,"1","2025-11-08T12:20:31.135013Z",319,2.693,5,"Rihlah SD Darus Sholah Kab Jember Tahun 2024","Neutral","2025-11-08T12:20:31.135013Z","Eny Fatmawati"
321,"1","2025-11-08T12:20:40.519275Z",320,8.976,5,"Sudah banyak berubah dari terkahir kali ke Jatim Park 1 tahun 2016. Tempat indoor menjadi lebih rapi, menarik, dan instagramable. Di tempat wahana juga ada yang berubah dan baru. Sangat menyenangkan dari terakhir kali ke sini.","Positive","2025-11-08T12:20:40.519275Z","Hayu Faiz Naufal Asyrof"
322,"1","2025-11-08T12:20:45.663925Z",321,4.682,4,"Tempatnya seru, asyik, menyenangkan, cocok untuk liburan bersama keluarga.. Tersedia banyak toilet sehingga tidak perlu lama antri..","Positive","2025-11-08T12:20:45.663925Z","M. Nur Imamul Hafid"
323,"1","2025-11-08T12:20:48.703937Z",322,2.6,5,"Menyenangkan! Tempat liburan bersama keluarga, banyak wahana baik untuk dewasa atau anak-anak. Harga tiket murah! Untuk weekend & highseason 130K . Tiket bisa dibeli di tempat atau melalui apk. Saya sarankan beli ditempat saja, soalnya kalau pakai apk antrian panjang😀sesuai pengalaman saya …","Positive","2025-11-08T12:20:48.705551Z","Hobi Traveling"
324,"1","2025-11-08T12:20:51.501133Z",323,2.336,4,"tempat rekreasi yang asyik sebenarnya... dengan HTM 100ribu doang, tapi puas sekali. ada area yang memberikan kita pengetahuan umum tentang Indonesia, budaya, mata uang, sejarah, komplit sih, ada juga area permainan, dengan wahana2 yang …","Positive","2025-11-08T12:20:51.501133Z","T. Gideon K."
325,"1","2025-11-08T12:20:55.573280Z",324,3.642,5,"Pengalaman saya di Jatim park 1 sangat menyenangkan dan karyawan nya ramah, musium tubuh nya sangat menakjubkan dan tempat nya sangat luas dan bersih, tempat nya cocok untuk berlibur saat libur sekolah atau kerja, suasana nya juga nyaman😋 …","Positive","2025-11-08T12:20:55.573280Z","Andika Prasetya"
326,"1","2025-11-08T12:20:59.520942Z",325,4.87,4,"Tempat wisata di daerah Jawa timur. Jatim Park 1. Dengan berbagai wahana wisata edukasi dan bermain. Banyak permainan. Banyak miniatur rumah tradisional Indonesia. Tersedia banyak toilet gratis. Tempat parkir roda 2 dan 4 luas. Harga tiket …","Positive","2025-11-08T12:21:03.734336Z","Wakit Setyobudi08"
502,"1","2025-11-08T13:21:49.207825Z",326,13.482,5,"Theme Park yang tidak terlalu jauh dari Kediri. Tiket yang tidak terlalu mahal (apalagi pada weekday), serta fasilitas umum (toilet, kedai makan, mushala) yang mudah dijumpai. Tempat rekreasi edukasi yang cocok untuk keluarga.","Positive","2025-11-08T13:21:49.207825Z","irfan rizky rm"
327,"1","2025-11-08T12:22:51.472939Z",327,5.155,4,"Sampai sudah 4 kali ke situ. Mulai dari jaman tiket masih 35.000 sampai kini jadi 100.000 …","Positive","2025-11-08T12:22:51.479039Z","Danang Kawantoro"
328,"1","2025-11-08T12:23:04.145422Z",328,12.239,4,"Tempatnya sudah sangat bagus.
Tempat wisata keluarga yg recomended bgt buat dikunjungi waktu liburan. Kalau kesini mending rame2 bareng teman teman agar lebih terasa keseruannya dan bisa bareng2 menaiki wahana² yg tersedia 😊 …","Positive","2025-11-08T12:23:04.145422Z","arai ariyanto"
329,"1","2025-11-08T12:23:09.910207Z",329,5.297,2,"Tempat edukasi dan hiburan yang sangat menyenangkan. Namun TIDAK RAMAH UNTUK ANAK-ANAK dan perokok pasif. Banyak dijumpai pengunjung yang MEROKOK di area edukasi dan permainan. Sehingga asap rokoknya, SANGAT MENGGANGGU KENYAMANAN pengunjung …","Negative","2025-11-08T12:23:09.910207Z","Aisyah Firdauz"
330,"1","2025-11-08T12:23:12.439984Z",330,2.14,5,"Tempat liburan yang komplit, mulai dari edukasi anak,wahana bermain,dan kolam renang yang luas dan food kuliner  yang enak di tambah dengan alunan live music semakin syahdu …","Positive","2025-11-08T12:23:12.439984Z","Elif And Family"
331,"1","2025-11-08T12:23:23.750136Z",331,10.859,4,"Paket liburan komplit sih. Ga cuma wahan bermain aja, tapi juga kita juga bisa belajar tentang fisika, biologi, kimia, sampai sejarah. Yang paling seneng ada fasilitas buat mom and baby, kek rumah gtu. Di dalemnya ada microwave, kamar buat …","Positive","2025-11-08T12:23:23.750136Z","Feyfey Biela"
332,"1","2025-11-08T12:23:28.430394Z",332,4.196,2,"Emang Best banget disini permainannya bnyak dan selalu ramai pengunjung tapi juga memberikan fasilitas yang lengkap dan bersih sehingga banyak pengunjung yang slalu kesini termasuk saya hehe jaman SMA smpe udah kerja saya selalu kesini lagi kalo mau menikmati permainan 😂 …","Positive","2025-11-08T12:23:28.430394Z","Lufi Azizah18"
333,"1","2025-11-08T12:23:36.094636Z",333,7.079,3,"ada satu wahana, namanya Himalaya Coaster yang infrastrukturnya ngga aman. Ada properti yang seperti es meleleh namun entah karena propertinya yang terlalu turun/jalur transportasinya terlalu tinggi, ketika melewati jalan tersebut kepala …","Neutral","2025-11-08T12:23:36.094636Z","peach peachy"
334,"1","2025-11-08T12:23:40.589868Z",334,4.03,1,"Banyak orang merokok sambil jalan sehingga mengganggu kenyamanan orang lain, apalagi kalau bawa anak atau bayi...ruang menyusui hanya ada 1 tempat, sehingga menyusahkan. Seharusnya ada banyak tempat bagi ibu yang akan menyusui anaknya.","Negative","2025-11-08T12:23:40.589868Z","Arief Hernawan"
335,"1","2025-11-08T12:23:42.902069Z",335,1.862,4,"Pengunjung disuruh jalan satu arah, ga bisa milih langsung wahana yang dituju","Negative","2025-11-08T12:23:42.902069Z","Muhammad"
336,"1","2025-11-08T12:23:48.619355Z",336,5.215,4,"Bagus, banyak wahana x
Cma saran buat penjaga kolam anakx, tlng cara menegurx yg sopan 🙏 anak teman aq gk pake bju renang (pake babydoll) dsruh ganti bju tp dgn nada yg gk enk bikin ank teman aq mewek 🥴 …","Neutral","2025-11-08T12:23:48.619355Z","Minthux Rista"
337,"1","2025-11-08T12:23:51.352113Z",337,5.105,5,"Terakhir ke sini udah lama banget. Banyak yang baru dan banyak juga yang masih tetap sama. ❤️❤️","Positive","2025-11-08T12:23:56.504747Z","Hania"
338,"1","2025-11-08T12:24:10.290131Z",338,12.272,5,"Jatim Park 1. Salah satu destinasi wisata yang harus dicoba saat di batu. Banyak wahana seru dan banyak tempat"" menarik di dalamnya.","Positive","2025-11-08T12:24:10.290131Z","Setiyawan _"
339,"1","2025-11-08T12:24:11.893126Z",339,1.14,4,"Menarik buat liburan keluarga, cuman wahananya byk yg extrem","Positive","2025-11-08T12:24:11.893126Z","Asfahani Hani"
340,"1","2025-11-08T12:24:14.185844Z",340,1.783,4,"Masih jadi tempat langganan refresh mulai dari masih sekolah dasar smpe skrg kerja, lengkap wahana/facilities/kolam dsb. Tiket yg menurutku paling terjangkau dan sepadan diantara jtp group lainnya. But, karena kesananya pas weekday ga gitu …","Positive","2025-11-08T12:24:14.185844Z","Maulidiyatul Karimah"
341,"1","2025-11-08T12:24:16.927812Z",341,2.353,3,"Rame bgt. Wahananya banyak, rindang, asri juga. Banyak tempat buat dijadiin bahan belajar, jadi bisa rekreasi sambil belajar. Ada musholla deket sama tempat istirahat deket foodcourt juga enak. Toiletnya tersebar di banyak tempat dan di …","Positive","2025-11-08T12:24:16.927812Z","Ulliyah Trisna Widayati"
342,"1","2025-11-08T12:24:20.073288Z",342,2.748,3,"Tempatnya bagus cocok untuk liburan keluarga , tapi yg saya kurang suka itu untuk menuju wahana permainannya harus jalan jauh banget, pdhl ekspetasi saya masuk ke jatim park bisa langsung ke tempat wahana , tp trnyta tidak harus melewati berbagai ruangan edukasi dulu baru bisa sampai ke permainan wahana.","Positive","2025-11-08T12:24:20.073288Z","Intan Saraswati"
343,"1","2025-11-08T12:24:23.803544Z",343,3.389,5,"Nyesel banget sih waktu kesini gk bisa nyobain wahana yg ekstrim2 .. tapi over all bagus banget lokasinya","Positive","2025-11-08T12:24:23.803544Z","Putri Anggraeni"
344,"1","2025-11-08T12:24:25.831160Z",344,1.515,5,"Tempatnya luas, banyak wahana dan tempat yang bisa di kunjungi. cocok untuk study Tour / Belajar sambil rekreasi","Positive","2025-11-08T12:24:25.831160Z","Khoirul Setiawan"
345,"1","2025-11-08T12:24:28.824495Z",345,2.585,4,"bisa dibilang ‘Dufan’nya Malangan lahya wkwk, ya koleksi wahananya lumayan lengkap mulai dari buat anak-anak sampai buat yang dewasa dan kolamr renang, fasilitas seperti restoran toilet dan masjid juga tersedia, lebih enak beli tiketnya di Traveloka yg easyacses jadi beli tiketnya tak perlu antri","Positive","2025-11-08T12:24:28.824495Z","Atikah Rahmah"
346,"1","2025-11-08T12:24:33.094788Z",346,3.834,2,"Yang bagian convoy boat sangat2 tidak ramah,,kasian pengunjung banyak anak kecil tapi di bentak2.
Kok Ndak di ganti aja..","Negative","2025-11-08T12:24:33.094788Z","Muhammad Hasan"
347,"1","2025-11-08T12:24:39.275292Z",347,5.659,5,"Kalau kesini mending dari pagi baru buka trs pulang ps tutup agar bisa eksplore seluruh wahananya nyesel kesini cuma bentaran krn waktu tour yg gabisa lama lamaaa","Positive","2025-11-08T12:24:39.275292Z","diajeng sekar"
348,"1","2025-11-08T12:24:42.497216Z",348,2.781,5,"Waktu ke sini beli tiket paketan dengan Museum Angkut biar lebih murah, nanti dikasih gelang tahan air yang dipakai selama di area Jatim Park 1 dan Museum Angkut. …","Positive","2025-11-08T12:24:42.497216Z","Annisa A"
349,"1","2025-11-08T12:24:44.906985Z",349,1.949,4,"Salah satu Tempat  wisata  yang jdi andalan klu pergi kmalang..cocok  wisata  untuk keluarga,,","Positive","2025-11-08T12:24:44.906985Z","Ridhut Jhanie"
350,"1","2025-11-08T12:24:48.490455Z",350,3.137,5,"Berkunjunglah pada hari kerja, serasa milik sendiri karena sepi tanpa antri dn terhindar dari kerumunana","Positive","2025-11-08T12:24:48.490455Z","ACH JUNAIDI"
351,"1","2025-11-08T12:24:51.691924Z",351,2.825,5,"Jatim Park 1 lebih ke wahana bermain, science, juga adat istiadat.
Seru banget tempatnya.
Karena sudah lama, ada beberapa patung/pajangan yg rusak, cat ngelupas, besi …","Positive","2025-11-08T12:24:51.691924Z","Krida Lestari"
352,"1","2025-11-08T12:24:54.424815Z",352,2.298,5,"Parkiran luas, mobil pribadi,elf, Hiace,bus bisa parkir semua,, tempatnya luas banget, mainannya wow lengkap banget,,gak rugi kalau main kesini,bener bener istimewa,,","Positive","2025-11-08T12:24:54.424815Z","Koko Senopati"
353,"1","2025-11-08T12:24:57.441509Z",353,2.602,4,"Cocok buat liburan sudah banyak perubahan ,semakin 👍...

untuk area waterboom mungkin bisa di tambah lagi untuk area tunggu nya ? karena …","Positive","2025-11-08T12:24:57.441509Z","Eka Anggit"
354,"1","2025-11-08T12:25:01.475878Z",354,3.596,5,"Tempat wisata keluarga yang menyediakan berbagai yang menantang baik buat anak-anak ataupun orang dewasa.
Juga terdapat penegenalan tentang ilmu misal : daun, sejarah, budaya dan lain …","Positive","2025-11-08T12:25:01.475878Z","Djuniharto"
355,"1","2025-11-08T12:25:04.821276Z",355,3.009,5,"Wahananya asiikk banget bikin sport jantung..., Selain itu jg tempatnya nyaman & hawanya sejuukkk","Positive","2025-11-08T12:25:04.821276Z","erienda annisatuzzahra"
356,"1","2025-11-08T12:25:07.891250Z",356,2.677,4,"Ventilasi udara untuk wahana indor bersejarah dan gelap sirkulasi udara tidak bagus. Berdebu bikin batuk. Perlu d tambahkan metode pembayaran untuk d dalam area, terutama mamin, seperti debit/pembayaran online berbasis aplikasi/QR code.","Positive","2025-11-08T12:25:07.891250Z","Hi Sense"
357,"1","2025-11-08T12:25:11.364488Z",357,3.064,1,"Kecewa banget di hari minggu banyak wahana yg seru2 tutup","Positive","2025-11-08T12:25:11.364488Z","Dion Jose"
358,"1","2025-11-08T12:25:16.541156Z",358,4.658,5,"Tempat wisata cocok untuk anak-anak dan dewasa,banyak wahana yang memacu adrenaline dan banyak juga edukasi tentang sejarah,budaya dan juga sains","Positive","2025-11-08T12:25:16.541156Z","Rita Anggun Tabah Imania"
359,"1","2025-11-08T12:25:18.530673Z",359,1.549,4,"Berkunjung lg setelah 5 th...byk yg berubah tambah keren permainannya tdk perlu ke Dufan","Positive","2025-11-08T12:25:18.530673Z","Sri Kartini"
360,"1","2025-11-08T12:25:23.159401Z",360,4.111,4,"Waaaw nihh tempat keren amat, pokok nya kalo di sini bakalan seneng dahh, cocok untuk siswa siswi yg mau study tour","Positive","2025-11-08T12:25:23.159401Z","Ahda Afif Musyaffa NIM 114"
361,"1","2025-11-08T12:25:32.191514Z",361,8.625,4,"Tiket masuknya bukan lg beli diloket tapi ad kyk tmpt duduk yg dilayani mbak2. Tiket masuk untuk weekday bisa memilih jatim park 1 atau jatim park 1 dg museum tubuh. Kalau untuk weekend tiket terusan dg harga 120rb. Awal disuguhin ttg …","Positive","2025-11-08T12:25:32.191514Z","Intantia13"
362,"1","2025-11-08T12:25:35.912527Z",362,3.27,5,"Enak, luas tiket murah, walaupun weekday tapi tetep rame nya minta ampun, tapi terbayarkan sama wahana yang ada apalagi roller coaster nya","Positive","2025-11-08T12:25:35.912527Z","Sahrul Siska Channel"
363,"1","2025-11-08T12:25:39.994327Z",363,3.677,4,"Rame lbh rame dr Jatim Park 3. Waiting time utk rides 30mnt+ . Mknan standard.. plg laku sih pop mie 😄 ada 2 pools td pas lwtin. Setiap hari hujan di Batu siapin jas hujan or payung. Rides nya di stop pas hujan. Utk sampai ke ridesnya dr …","Positive","2025-11-08T12:25:39.994327Z","teresa wiranata"
364,"1","2025-11-08T12:25:43.819408Z",364,3.401,4,"Salah satu tempat wisata yang sangat bagus, cocok untuk liburan dengan udara yang sejuk di kota Batu Malang","Positive","2025-11-08T12:25:43.819408Z","Sholihin Spd"
365,"1","2025-11-08T12:25:49.814463Z",365,5.583,4,"Seru sih kalau punya anak yang masih kecil-kecil. Tempatnya buat kita belajar banyak ya. Sayang sekali banyak peralatan atau wahana yang harus diperbaiki dan ditingkatkan kualitasnya apalagi selama pandemi, mungkin kurang diperhatikan. Walaupun begitu tetap layak untuk dikunjungi ya","Positive","2025-11-08T12:25:49.814463Z","Silviana Siagian"
